LOCATION,PLUSPCUSTOMER,NAME,LATITUDEY,LONGITUDEX,ANCESTOR,BRANCH,TYPE,STATUS,POSTALCODE,ORGID
L1003021,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.860478,-6.276675,903000,900000,,OPERATING,BT42 3ES,INTHK
L1003022,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.112407,-3.234332,903000,900000,,OPERATING,LA14 1XW,INTHK
L1003024,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.744661,-1.647521,903000,900000,,OPERATING,WF17 9DT,INTHK
L1003025,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.753785,-2.453439,903000,900000,,OPERATING,BB1 3HU,INTHK
L1003028,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.796701,-1.788724,903000,900000,,OPERATING,BD8 9BN,INTHK
L1003031,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.34094773,-2.976768122,903000,900000,,OPERATING,CH26 3PN,INTHK
L1003035,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.883565,-2.934401,903000,900000,,OPERATING,CA2 4AX,INTHK
L1003036,H1000711,CLOUDFM INTEGRATED SERVICES LTD,39.03539,-77.051234,903000,900000,,OPERATING,R93 VF76,INTHK
L1003038,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.194303,-2.91208,903000,900000,,OPERATING,CH14RY,INTHK
L1003041,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.594418,-5.891696,903000,900000,,OPERATING,BT5 5LP,INTHK
L1003043,H1000711,CLOUDFM INTEGRATED SERVICES LTD,51.90403428,-8.358185729,903000,900000,,OPERATING,T45 KW40,INTHK
L1003048,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.529753,-1.158493,903000,900000,,OPERATING,DN5 8LU,INTHK
L1003051,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.778498,-1.543231,903000,900000,,OPERATING,DH1 2XH,INTHK
L1003054,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.481576,-2.330292,903000,900000,,OPERATING,M50 1ZD,INTHK
L1003055,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.405723,-2.935122,903000,900000,,OPERATING,L7 9NJ,INTHK
L1003061,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.959046,-1.682028,903000,900000,,OPERATING,NE11 9BT,INTHK
L1003063,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.677145,-5.962108,903000,900000,,OPERATING,BT36 5HH,INTHK
L1003065,H1000711,CLOUDFM INTEGRATED SERVICES LTD,52.920261,-0.65351,903000,900000,,OPERATING,NG31 8HX,INTHK
L1003066,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.724082,-1.867795,903000,900000,,OPERATING,HX1 5QE,INTHK
L1003068,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.622207,-1.254202,903000,900000,,OPERATING,TS25 1XH,INTHK
L1003070,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.76704,-0.337885,903000,900000,,OPERATING,HU6 7QA,INTHK
L1003076,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.774996,-1.536292,903000,900000,,OPERATING,LS10 2BB,INTHK
L1003078,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.500677,-2.528349,903000,900000,,OPERATING,WN7 5AR,INTHK
L1003079,H1000711,CLOUDFM INTEGRATED SERVICES LTD,39.03539,-77.051234,903000,900000,,OPERATING,D22 X235,INTHK
L1003080,H1000711,CLOUDFM INTEGRATED SERVICES LTD,52.648161,-8.611308,903000,900000,,OPERATING,V94 YT98,INTHK
L1003081,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.220686,-0.561978,903000,900000,,OPERATING,LN6 7BH,INTHK
L1003084,H1000711,CLOUDFM INTEGRATED SERVICES LTD,55.027248,-7.34295,903000,900000,,OPERATING,BT48 8QN,INTHK
L1003086,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.37421,-6.597664,903000,900000,,OPERATING,W23 W6X3,INTHK
L1003090,H1000711,CLOUDFM INTEGRATED SERVICES LTD,52.943886,-1.134385,903000,900000,,OPERATING,NG2 3GZ,INTHK
L1003095,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.42016,-6.439743,903000,900000,,OPERATING,BT62 3TN,INTHK
L1003097,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.20662,-3.031758,903000,900000,,OPERATING,CH5 1JJ,INTHK
L1003101,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.613762,-2.12982,903000,900000,,OPERATING,OL16 5AF,INTHK
L1003103,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.326022,-2.69935,903000,900000,,OPERATING,WA7 2EU,INTHK
L1003104,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.606589,-0.685116,903000,900000,,OPERATING,DN15 8NN,INTHK
L1003106,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.083863,-1.375835,903000,900000,,OPERATING,DE55 4HQ,INTHK
L1003112,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.41223,-2.152287,903000,900000,,OPERATING,SK1 2HH,INTHK
L1003113,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.57098,-1.288256,903000,900000,,OPERATING,TS18 2PA,INTHK
L1003116,H1000711,CLOUDFM INTEGRATED SERVICES LTD,54.882237,-1.410532,903000,900000,,OPERATING,SR3 1PD,INTHK
L1003131,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.985888,-1.058722,903000,900000,,OPERATING,YO32 9NE,INTHK
L1002377,H1006795,INTEGRAL UK LIMITED - BURNRIGG COURT EPH NORTH,51.27777407,1.08231677,903000,900000,,OPERATING,CA2 6QH,INTHK
903000,,,,,903000,900000,,ACTIVE,,INTHK
L1000003,H1000000,WM MORRISONS SUPERMARKETS PLC,55.86417842,-3.97582773,904000,900000,,OPERATING,ML6 6EF,INTHK
L1000005,H1000000,WM MORRISONS SUPERMARKETS PLC,56.112772,-3.7757528,904000,900000,,OPERATING,FK10 1RQ,INTHK
L1000026,H1000000,WM MORRISONS SUPERMARKETS PLC,55.81689102,-4.02420563,904000,900000,,OPERATING,ML4 1RJ,INTHK
L1000049,H1000000,WM MORRISONS SUPERMARKETS PLC,55.84752937,-4.34155423,904000,900000,,OPERATING,G52 2BW,INTHK
L1000069,H1000000,WM MORRISONS SUPERMARKETS PLC,55.89124382,-3.07493088,904000,900000,,OPERATING,EH22 1HQ,INTHK
L1000077,H1000000,WM MORRISONS SUPERMARKETS PLC,55.940659,-4.56362513,904000,900000,,OPERATING,G82 1QZ,INTHK
L1000079,H1000000,WM MORRISONS SUPERMARKETS PLC,56.48222397,-2.9499166,904000,900000,,OPERATING,DD4 8BR,INTHK
L1000108,H1000000,WM MORRISONS SUPERMARKETS PLC,55.97624787,-3.2446205,904000,900000,,OPERATING,EH5 1SA,INTHK
L1000110,H1000000,WM MORRISONS SUPERMARKETS PLC,55.9438,-4.749,904000,900000,,OPERATING,PA15 4RN,INTHK
L1000111,H1000000,WM MORRISONS SUPERMARKETS PLC,55.936352,-3.3138009,904000,900000,,OPERATING,EH12 9JU,INTHK
L1000120,H1000000,WM MORRISONS SUPERMARKETS PLC,55.42590977,-2.78320093,904000,900000,,OPERATING,TD9 9NQ,INTHK
L1000140,H1000000,WM MORRISONS SUPERMARKETS PLC,55.610738,-4.50350278,904000,900000,,OPERATING,KA1 2PY,INTHK
L1000143,H1000000,WM MORRISONS SUPERMARKETS PLC,56.095522,-3.1628642,904000,900000,,OPERATING,KY1 1SL,INTHK
L1000145,H1000000,WM MORRISONS SUPERMARKETS PLC,55.79137232,-4.86490363,904000,900000,,OPERATING,KA30 8JR,INTHK
L1000153,H1000000,WM MORRISONS SUPERMARKETS PLC,55.7392033,-4.1952333,904000,900000,,OPERATING,G75 9FD,INTHK
L1000173,H1000000,WM MORRISONS SUPERMARKETS PLC,55.82218052,-4.29097563,904000,900000,,OPERATING,G43 1PU,INTHK
L1000178,H1000000,WM MORRISONS SUPERMARKETS PLC,55.84010472,-4.41604493,904000,900000,,OPERATING,PA1 1GZ,INTHK
L1000212,H1000000,WM MORRISONS SUPERMARKETS PLC,56.32217,-2.8091089,904000,900000,,OPERATING,KY16 8PJ,INTHK
L1000217,H1000000,WM MORRISONS SUPERMARKETS PLC,55.64596467,-4.73934628,904000,900000,,OPERATING,KA20 3DE,INTHK
L1000219,H1000000,WM MORRISONS SUPERMARKETS PLC,56.11326,-3.9128212,904000,900000,,OPERATING,FK7 7SR,INTHK
L1000238,H1000000,WM MORRISONS SUPERMARKETS PLC,55.544829,-4.66417563,904000,900000,,OPERATING,KA10 6QX,INTHK
L1000255,H1000000,WM MORRISONS SUPERMARKETS PLC,55.77441357,-3.91546323,904000,900000,,OPERATING,ML2 7BJ,INTHK
L1000260,H1000000,WM MORRISONS SUPERMARKETS PLC,54.638326,-3.5671738,904000,900000,,OPERATING,CA14 3UG,INTHK
L1000364,H1000004,CITY FM LTD,55.82026587,-4.30000873,904000,900000,,OPERATING,G43 1AP,INTHK
L1000370,H1000004,CITY FM LTD,57.286744,-2.3752367,904000,900000,,OPERATING,AB51 0GZ,INTHK
L1000382,H1000004,CITY FM LTD,56.40714462,-5.47517493,904000,900000,,OPERATING,PA34 4BW,INTHK
L1002632,H1000004,CITY FM LTD,55.92714,-4.0624,904000,900000,,OPERATING,G68 9HD,INTHK
L1001269,H1000289,BPI RECYCLED PRODUCTS,55.93715629,-4.708900267,904000,900000,,OPERATING,PA15 2UL,INTHK
L1001277,H1000291,SEEWOO FOODS LTD,55.93715629,-4.708900267,904000,900000,,OPERATING,G22 5HT,INTHK
L1001281,H1000293,PROACTIVE COMM MAINT. LTD,55.881687,-3.523378,904000,900000,,OPERATING,EH54 6QX,INTHK
L1001282,H1000294,GILES DAVIES LTD - SPR SCOTLAND,55.881687,-3.523378,904000,900000,,OPERATING,EH54 6QX,INTHK
L1001283,H1000295,KEY HOUSING,55.06344057,-3.613562,904000,900000,,OPERATING,DG2 7QJ,INTHK
L1001535,H1000295,KEY HOUSING,55.954157,-4.924016,904000,900000,,OPERATING,PA23 8AU,INTHK
L1001289,H1000301,HF ELECTRICAL - Scotland,55.97445572,-3.592312,904000,900000,,OPERATING,EH49 6AQ,INTHK
L1001290,H1000301,HF ELECTRICAL - Scotland,55.93640652,-3.316888,904000,900000,,OPERATING,EH12 9JY,INTHK
L1001291,H1000301,HF ELECTRICAL - Scotland,55.985581,-3.405195,904000,900000,,OPERATING,EH30 9QU,INTHK
L1001292,H1000301,HF ELECTRICAL - Scotland,55.572222,-4.140627,904000,900000,,OPERATING,ML10 6RF,INTHK
L1001293,H1000301,HF ELECTRICAL - Scotland,56.109164,-3.803461,904000,900000,,OPERATING,FK10 1PD,INTHK
L1001294,H1000301,HF ELECTRICAL - Scotland,55.86786,-4.28371,904000,900000,,OPERATING,G3 6BY,INTHK
L1001481,H1000301,HF ELECTRICAL - Scotland,55.82050547,-4.535367,904000,900000,,OPERATING,PA5 0NP,INTHK
L1001482,H1000301,HF ELECTRICAL - Scotland,55.84853317,-4.45435,904000,900000,,OPERATING,PA3 1NS,INTHK
L1001483,H1000301,HF ELECTRICAL - Scotland,55.82431747,-4.460036,904000,900000,,OPERATING,PA2 0AG,INTHK
L1001484,H1000301,HF ELECTRICAL - Scotland,55.84806637,-4.511368,904000,900000,,OPERATING,PA3 3NB,INTHK
L1001485,H1000301,HF ELECTRICAL - Scotland,55.828961,-4.394201,904000,900000,,OPERATING,PA2 7LG,INTHK
L1001486,H1000301,HF ELECTRICAL - Scotland,55.8420884,-4.516568,904000,900000,,OPERATING,PA5 8EX,INTHK
L1001487,H1000301,HF ELECTRICAL - Scotland,55.830804,-4.403454,904000,900000,,OPERATING,PA2 7JE,INTHK
L1001488,H1000301,HF ELECTRICAL - Scotland,55.825957,-4.523206,904000,900000,,OPERATING,PA5 0BB,INTHK
L1001489,H1000301,HF ELECTRICAL - Scotland,55.84642,-4.503547,904000,900000,,OPERATING,PA3 3EX,INTHK
L1001490,H1000301,HF ELECTRICAL - Scotland,55.771186,-2.357987,904000,900000,,OPERATING,TD11 3QG,INTHK
L1001491,H1000301,HF ELECTRICAL - Scotland,55.635081,-2.666557,904000,900000,,OPERATING,TD4 6JA,INTHK
L1001492,H1000301,HF ELECTRICAL - Scotland,55.812536,-2.305936,904000,900000,,OPERATING,TD14 5BY,INTHK
L1001493,H1000301,HF ELECTRICAL - Scotland,56.047074,-3.880693,904000,900000,,OPERATING,FK10 2EQ,INTHK
L1001494,H1000301,HF ELECTRICAL - Scotland,56.153927,-3.803959,904000,900000,,OPERATING,FK12 5LY,INTHK
L1001495,H1000301,HF ELECTRICAL - Scotland,56.131934,-3.81884,904000,900000,,OPERATING,FK10 2ES,INTHK
L1001496,H1000301,HF ELECTRICAL - Scotland,54.936711,-3.923124,904000,900000,,OPERATING,DG7 1JA,INTHK
L1001497,H1000301,HF ELECTRICAL - Scotland,55.096546,-3.573899,904000,900000,,OPERATING,DG1 3QZ,INTHK
L1001498,H1000301,HF ELECTRICAL - Scotland,54.832133,-4.058035,904000,900000,,OPERATING,DG6 4JT,INTHK
L1001499,H1000301,HF ELECTRICAL - Scotland,55.004411,-3.550894,904000,900000,,OPERATING,DG11 2AL,INTHK
L1001500,H1000301,HF ELECTRICAL - Scotland,55.319004,-3.443093,904000,900000,,OPERATING,DG10 9QL,INTHK
L1001501,H1000301,HF ELECTRICAL - Scotland,54.904015,-5.00509,904000,900000,,OPERATING,DG9 8BY,INTHK
L1001502,H1000301,HF ELECTRICAL - Scotland,55.061363,-3.598832,904000,900000,,OPERATING,DG1 4EX,INTHK
L1001503,H1000301,HF ELECTRICAL - Scotland,55.23741,-3.75977,904000,900000,,OPERATING,DG3 5DS,INTHK
L1001504,H1000301,HF ELECTRICAL - Scotland,55.91282,-3.235318,904000,900000,,OPERATING,EH14 1ED,INTHK
L1001505,H1000301,HF ELECTRICAL - Scotland,55.92685,-3.274698,904000,900000,,OPERATING,EH11 3RQ,INTHK
L1001506,H1000301,HF ELECTRICAL - Scotland,55.92521,-3.136745,904000,900000,,OPERATING,EH16 4DP,INTHK
L1001507,H1000301,HF ELECTRICAL - Scotland,55.944536,-3.30925,904000,900000,,OPERATING,EH12 8NH,INTHK
L1001508,H1000301,HF ELECTRICAL - Scotland,55.969601,-3.242011,904000,900000,,OPERATING,EH4 4DF,INTHK
L1001509,H1000301,HF ELECTRICAL - Scotland,55.904426,-3.15417,904000,900000,,OPERATING,EH16 6TZ,INTHK
L1001510,H1000301,HF ELECTRICAL - Scotland,55.902081,-3.16633,904000,900000,,OPERATING,EH16 6PG,INTHK
L1001511,H1000301,HF ELECTRICAL - Scotland,55.911984,-3.237223,904000,900000,,OPERATING,EH13 9DS,INTHK
L1001512,H1000301,HF ELECTRICAL - Scotland,55.97152,-3.246552,904000,900000,,OPERATING,EH4 4EP,INTHK
L1001513,H1000301,HF ELECTRICAL - Scotland,55.960659,-3.248654,904000,900000,,OPERATING,EH4 2SA,INTHK
L1001514,H1000301,HF ELECTRICAL - Scotland,55.962259,-3.286124,904000,900000,,OPERATING,EH4 6JP,INTHK
L1001515,H1000301,HF ELECTRICAL - Scotland,55.92832,-3.208351,904000,900000,,OPERATING,EH10 4AH,INTHK
L1001516,H1000301,HF ELECTRICAL - Scotland,55.88394,-4.202941,904000,900000,,OPERATING,G21 3EN,INTHK
L1001517,H1000301,HF ELECTRICAL - Scotland,55.847397,-4.124199,904000,900000,,OPERATING,G69 7NS,INTHK
L1001518,H1000301,HF ELECTRICAL - Scotland,55.846679,-4.368668,904000,900000,,OPERATING,G51 5QE,INTHK
L1001519,H1000301,HF ELECTRICAL - Scotland,55.799954,-4.230531,904000,900000,,OPERATING,G45 9JY,INTHK
L1001520,H1000301,HF ELECTRICAL - Scotland,55.913002,-4.368296,904000,900000,,OPERATING,G15 7SQ,INTHK
L1001521,H1000301,HF ELECTRICAL - Scotland,55.847397,-4.124199,904000,900000,,OPERATING,G69 7NS,INTHK
L1001522,H1000301,HF ELECTRICAL - Scotland,55.842658,-4.365091,904000,900000,,OPERATING,G52 3QF,INTHK
L1001523,H1000301,HF ELECTRICAL - Scotland,55.869474,-4.185767,904000,900000,,OPERATING,G33 2QY,INTHK
L1001524,H1000301,HF ELECTRICAL - Scotland,55.884363,-4.229281,904000,900000,,OPERATING,G21 4JL,INTHK
L1001525,H1000301,HF ELECTRICAL - Scotland,55.801786,-4.239084,904000,900000,,OPERATING,G45 9NJ,INTHK
L1001526,H1000301,HF ELECTRICAL - Scotland,55.858172,-4.255043,904000,900000,,OPERATING,G1 3DQ,INTHK
L1001583,H1000301,HF ELECTRICAL - Scotland,55.94711562,-4.759965,904000,900000,,OPERATING,PA15 1RH,INTHK
L1001584,H1000301,HF ELECTRICAL - Scotland,55.84575347,-4.423764,904000,900000,,OPERATING,PA1 1EN,INTHK
L1001585,H1000301,HF ELECTRICAL - Scotland,55.85542137,-4.254518,904000,900000,,OPERATING,G1 4LZ,INTHK
L1001606,H1000301,HF ELECTRICAL - Scotland,55.82300762,-4.277705,904000,900000,,OPERATING,G41 3DA,INTHK
L1001309,H1000313,AMAZON UK SERVICES LTD - SPR SCOTLAND,56.06378717,-3.390826,904000,900000,,OPERATING,KY11 8XT,INTHK
L1001311,H1000313,AMAZON UK SERVICES LTD - SPR SCOTLAND,55.94413844,-4.865776,904000,900000,,OPERATING,PA19 1BQ,INTHK
L1001319,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.95241007,-3.193954,904000,900000,,OPERATING,EH2 2BD,INTHK
L1001320,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.95241007,-3.193954,904000,900000,,OPERATING,EH2 2BD,INTHK
L1001321,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.86197062,-4.259258,904000,900000,,OPERATING,G2 5UU,INTHK
L1001322,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,56.11528087,-3.935054,904000,900000,,OPERATING,FK8 2EA,INTHK
L1001323,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.91387182,-3.286232,904000,900000,,OPERATING,EH14 2SW,INTHK
L1001324,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.94038012,-3.218624,904000,900000,,OPERATING,EH11 1AF,INTHK
L1001325,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.769695,-4.225453,904000,900000,,OPERATING,G74 5PA,INTHK
L1001326,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.857878,-4.254739,904000,900000,,OPERATING,G1 3JN,INTHK
L1001327,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.859784,-4.259993,904000,900000,,OPERATING,G2 6NT,INTHK
L1001328,H1000318,ECG FACILITIES SERVICES - SPR SCOTLAND,55.90336,-4.323356,904000,900000,,OPERATING,G61 1BD,INTHK
L1001310,H1000323,RICHARD IRVIN FM LTD,55.94413844,-4.865776,904000,900000,,OPERATING,PA19 1BQ,INTHK
L1001336,H1000325,KENTEX SERVICES,51.512,-0.1408,904000,900000,,OPERATING,W1S 2ET,INTHK
L1001380,H1000345,SCUTUM UK LTD,55.928945,-3.340272,904000,900000,,OPERATING,EH12 9BH,INTHK
L1001381,H1000345,SCUTUM UK LTD,56.33980257,-2.794721,904000,900000,,OPERATING,KY16 9AJ,INTHK
L1001382,H1000345,SCUTUM UK LTD,55.9426748,-2.893031,904000,900000,,OPERATING,EH33 1RD,INTHK
L1001383,H1000345,SCUTUM UK LTD,55.892307,-3.089204,904000,900000,,OPERATING,EH22 3NL,INTHK
L1001478,H1000381,CALOR GAS LTD - SPR SCOTLAND,57.1930435,-2.189916,904000,900000,,OPERATING,AB21 7GB,INTHK
L1001479,H1000381,CALOR GAS LTD - SPR SCOTLAND,57.344136,-4.492422,904000,900000,,OPERATING,IV3 6ES,INTHK
L1001480,H1000381,CALOR GAS LTD - SPR SCOTLAND,56.011546,-3.704685,904000,900000,,OPERATING,FK3 9YL,INTHK
L1001527,H1000382,ISS FACILITY SERVICES LIMITED - SCOTLAND,55.881687,-3.523378,904000,900000,,OPERATING,EH54 6QX,INTHK
L1001528,H1000382,ISS FACILITY SERVICES LIMITED - SCOTLAND,55.881687,-3.523378,904000,900000,,OPERATING,EH54 6QX,INTHK
L1001529,H1000382,ISS FACILITY SERVICES LIMITED - SCOTLAND,55.881687,-3.523378,904000,900000,,OPERATING,EH54 6QX,INTHK
L1001586,H1000382,ISS FACILITY SERVICES LIMITED - SCOTLAND,55.881687,-3.523378,904000,900000,,OPERATING,EH54 6QX,INTHK
L1001530,H1000383,ARH GROUP LTD,55.861307,-4.156985,904000,900000,,OPERATING,G33 3NH,INTHK
L1001531,H1000383,ARH GROUP LTD,55.962642,-4.005192,904000,900000,,OPERATING,G68 0GA,INTHK
L1001532,H1000383,ARH GROUP LTD,55.91089,-3.161106,904000,900000,,OPERATING,EH16 6RZ,INTHK
L1001533,H1000383,ARH GROUP LTD,55.937237,-3.221612,904000,900000,,OPERATING,EH11 1HF,INTHK
L1001534,H1000383,ARH GROUP LTD,55.902826,-4.407282,904000,900000,,OPERATING,G81 2RW,INTHK
L1001536,H1000384,DUMFRIES SPECSAVERS LIMITED,55.065838,-3.611557,904000,900000,,OPERATING,DG1 2BD,INTHK
L1001567,H1000385,ENERTECH FM LTD,55.92520692,-3.16575,904000,900000,,OPERATING,EH16 5PB,INTHK
L1001568,H1000386,ENVIRONMENTAL ENERGY CONTROLS LTD,55.85779667,-4.285792,904000,900000,,OPERATING,G3 8HL,INTHK
L1001582,H1000386,ENVIRONMENTAL ENERGY CONTROLS LTD,55.85864582,-4.264261,904000,900000,,OPERATING,G2 7LP,INTHK
L1001592,H1000386,ENVIRONMENTAL ENERGY CONTROLS LTD,56.193271,-3.003644,904000,900000,,OPERATING,KY8 4LT,INTHK
L1001593,H1000386,ENVIRONMENTAL ENERGY CONTROLS LTD,56.112875,-3.934763,904000,900000,,OPERATING,FK7 7GX,INTHK
L1001569,H1000387,GENTEX EUROPE,54.89078,-5.020638,904000,900000,,OPERATING,DG9 7DX,INTHK
L1001570,H1000388,GLENERROL LTD,55.841159,-4.234883,904000,900000,,OPERATING,G31 3AJ,INTHK
L1001571,H1000389,PEEL LAND&PROP INVESTMENT PLC,55.88532522,-3.163852,904000,900000,,OPERATING,EH20 9QY,INTHK
L1001572,H1000390,SANCTUARY SCOTLAND HOUSING ASSOCIATION,55.82846487,-4.23586,904000,900000,,OPERATING,G42 0JG,INTHK
L1001573,H1000390,SANCTUARY SCOTLAND HOUSING ASSOCIATION,55.828465,-4.23586,904000,900000,,OPERATING,G42 0JG,INTHK
L1001574,H1000391,HMC HOLDINGS LTD,55.614909,-4.662405,904000,900000,,OPERATING,KA12 0HW,INTHK
L1001575,H1000402,NORBORD UK LTD - SCOTLAND,56.0781,3.87,904000,900000,,OPERATING,FK7 7BQ,INTHK
L1001587,H1000408,CBRE MANAGED SERVICES LTD UK - SCOTLAND,57.1834549,-2.196561,904000,900000,,OPERATING,AB21 9FX,INTHK
L1001588,H1000409,GLOBAL FIRE & SECURITY SYSTEMS - SCOTLAND,55.945487,-3.208995,904000,900000,,OPERATING,EH3 9SR,INTHK
L1001597,H1000409,GLOBAL FIRE & SECURITY SYSTEMS - SCOTLAND,55.899065,-3.383685,904000,900000,,OPERATING,EH27 8EB,INTHK
L1001589,H1000410,LINAKER - SCOTLAND,55.87598,-3.526861,904000,900000,,OPERATING,EH54 6GH,INTHK
L1001603,H1000410,LINAKER - SCOTLAND,55.940902,-3.20922,904000,900000,,OPERATING,EH3 9RD,INTHK
L1001590,H1000411,RASUL PROPERTY CO. LTD,57.145538,-2.102075,904000,900000,,OPERATING,AB10 1JG,INTHK
L1001591,H1000412,AEROSPACE TOOLING LIMITED,56.483895,-2.909036,904000,900000,,OPERATING,DD4 0NT,INTHK
L1001594,H1000413,ROHR AEROSERVICES LTD,55.515629,-4.618588,904000,900000,,OPERATING,KA9 2SA,INTHK
L1001595,H1000414,D&G FIRE PROTECTION LIMITED,55.421602,-4.601501,904000,900000,,OPERATING,KA6 6DX,INTHK
L1001596,H1000414,D&G FIRE PROTECTION LIMITED,55.610449,-4.54222,904000,900000,,OPERATING,KA2 0BE,INTHK
L1001598,H1000415,LIBERTY STEEL DAZELL LTD,55.787055,-3.983445,904000,900000,,OPERATING,ML1 1PU,INTHK
L1001599,H1000416,SHEET ANCHOR INVESTMENTS LTD,55.908781,-4.373568,904000,900000,,OPERATING,G15 8NB,INTHK
L1001600,H1000417,ENGINEERED FOAM PRODUCTS LTD,55.901175,-3.51176,904000,900000,,OPERATING,EH54 5DJ,INTHK
L1001601,H1000418,PROUDREED REAL ESTATE,55.861998,-4.316005,904000,900000,,OPERATING,G51  3BA,INTHK
L1001602,H1000419,SPIE LIMITED,56.479335,-2.996256,904000,900000,,OPERATING,DD3 8RX,INTHK
L1001604,H1000420,LOREBURNE SC PROPCO B.V,55.065838,-3.611557,904000,900000,,OPERATING,DG1 2BD,INTHK
L1001605,H1000421,EMCOR GROUP UK PLC - SCOTLAND,55.983983,-3.581599,904000,900000,,OPERATING,EH49 7LR,INTHK
L1001607,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.82977287,-3.233259,904000,900000,,OPERATING,EH26 9BB,INTHK
L1001608,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.87132382,-3.108751,904000,900000,,OPERATING,EH19 3HL,INTHK
L1001609,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.83515847,-3.218752,904000,900000,,OPERATING,EH26 8EZ,INTHK
L1001610,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.83197937,-3.215815,904000,900000,,OPERATING,EH26 8BD,INTHK
L1001611,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.891222,-3.058332,904000,900000,,OPERATING,NE48 2SL,INTHK
L1001612,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.843646,-3.050286,904000,900000,,OPERATING,EH23 4TZ,INTHK
L1001613,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.831979,-3.215815,904000,900000,,OPERATING,EH26 8BD,INTHK
L1001614,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.868567,-3.18511,904000,900000,,OPERATING,EH25 9SD,INTHK
L1001615,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.869376,-3.098772,904000,900000,,OPERATING,EH19 3HR,INTHK
L1001616,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.864032,-3.108054,904000,900000,,OPERATING,EH19 3GB,INTHK
L1001617,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.831996,-3.233704,904000,900000,,OPERATING,EH26 0AH,INTHK
L1001618,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.850863,-3.063929,904000,900000,,OPERATING,EH23 4FP,INTHK
L1001619,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.872706,-3.119057,904000,900000,,OPERATING,EH19 2LA,INTHK
L1001620,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.878808,-3.156021,904000,900000,,OPERATING,EH20 9HB,INTHK
L1001621,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.855664,-3.17109,904000,900000,,OPERATING,EH25 9ND,INTHK
L1001622,H1000422,ATALIAN SERVEST AMK LTD - SCOTLAND,55.857905,-3.116156,904000,900000,,OPERATING,EH22 0AH,INTHK
L1002674,H1000693,SAINSBURYS/ARGOS GNFR (H2083),55.903084,-4.4038,904000,900000,,OPERATING,G81 2RZ,INTHK
